Feature	Gain	Cover	Frequency
g2_ctrx_quarter_sobre_g1_monto_total_acreditaciones_delta_lag1	0.000668071836003583	0.00111372378236988	0.0010634526763559
g2_ctrx_quarter_sobre_mrentabilidad_annual	0.000667267413030678	8.37111629043338e-05	0.000354484225451967
g1_monto_total_plazos_fijos	0.000665491269034647	0.00776856272947157	0.00407656859269763
mcomisiones_mantenimiento_lag_1	0.000659875428964644	0.00509976003174795	0.00460829493087558
g2_ctrx_quarter_sobre_g1_m_activos_pasivos_margen_absoluto	0.000655351459674352	0.00105441068727303	0.00248138957816377
asg1_monto_total_acreditaciones_lag2	0.000653656262120668	0.000166713253676526	0.000531726338177951
Visa_madelantodolares_lag_1	0.000641542967857944	0.000458208843191438	0.00124069478908189
g1_numero_mes_delta_lag1	0.000625268640250056	0.00863195391464108	0.00496277915632754
mtarjeta_visa_consumo_lag_3	0.000610196217775154	0.000173312518842464	0.000531726338177951
ccajas_transacciones	0.000603589672308531	0.00539398087710445	0.00514002126905353
mcomisiones_otras	0.000600898247597548	0.00183705077220963	0.00230414746543779
mtarjeta_master_consumo	0.000542600302123471	0.00326441014277601	0.00283587380361574
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_prestamos_lag_1	0.000532810816311467	0.00134267601435366	0.00230414746543779
g2_g1_mtotal_caja_ahorro_sobre_mrentabilidad_annual	0.000520966657709859	0.000412543869798326	0.000531726338177951
g1_m_activos_pasivos_margen_neto	0.000520161004812871	0.00297952979580822	0.00389932647997164
Visa_status	0.000510100320740555	0.000967179848865081	0.00159517901453385
Master_mpagospesos	0.000508149124600776	0.00654548307616668	0.00496277915632754
g2_ctrx_quarter_sobre_g1_monto_total_prestamos_lag_1	0.000500447977138797	0.00170968434777102	0.00194966323998582
asg1_consumo_total_tc_lag3	0.000499929009536957	0.000174190668071717	0.000531726338177951
mrentabilidad	0.000497999754953912	0.00200980468944656	0.00265863169088976
g2_g1_consumo_total_tc_sobre_g1_monto_total_acreditaciones_delta_lag1	0.00046601542027463	0.000756092755991562	0.000708968450903935
cmobile_app_trx	0.000450270335603297	0.00128112446792808	0.00194966323998582
ctarjeta_visa	0.000442498485563314	0.00421946760871798	0.00354484225451967
ccomisiones_otras_lag_1	0.000436357760429545	0.000712533560989739	0.00124069478908189
g2_g1_mtotal_caja_ahorro_sobre_g1_transacciones_totales_tc	0.00043427748107453	0.00158815735278801	0.00301311591634172
g2_g1_monto_total_acreditaciones_sobre_mrentabilidad_annual	0.000434066014097947	0.000912205320618972	0.0010634526763559
Visa_mfinanciacion_limite	0.00043156518995857	0.0035154683962257	0.00194966323998582
g2_g1_monto_total_prestamos_sobre_g2_limite_compra_tarjetas_credito	0.000407260856198382	0.000414505447268275	0.00141793690180787
Visa_madelantodolares	0.000358495757192784	0.000139937791997588	0.000708968450903935
ascdescubierto_preacordado_lag3	0.000356726340117944	0.00604436667243143	0.00443105281814959
g1_cons_prom_visa	0.000355855776739294	0.000547476089841976	0.00124069478908189
g2_g1_monto_total_acreditaciones_sobre_mrentabilidad_annual_lag_1	0.00034996549386512	0.000311875851567367	0.000708968450903935
g2_g1_transacciones_totales_tc_sobre_mrentabilidad_annual_lag_1	0.000345559332110217	0.000534485265465521	0.000708968450903935
g1_visa_consumo_total	0.000345389786249916	0.000159701812525047	0.000354484225451967
asg2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro_lag3	0.000345006158276633	0.00302515735381501	0.00319035802906771
mcomisiones_lag_1	0.000331506679727013	0.000168871413608666	0.000354484225451967
g2_mcuentas_saldo_sobre_g1_monto_total_prestamos_lag_1	0.000328666411502039	0.00162031658519074	0.00194966323998582
g2_g1_monto_total_prestamos_sobre_mrentabilidad_annual_lag_1	0.000321850679887009	0.000348646277527662	0.000708968450903935
g2_mpasivos_margen_sobre_g1_m_activos_pasivos_margen_absoluto	0.000318827725631267	0.00100749098384346	0.00177242112725984
mttarjeta_visa_debitos_automaticos_lag_1	0.000311068741298827	0.00429630627301355	0.00425381070542361
g2_mpasivos_margen_sobre_mcuentas_saldo	0.00030991144206607	0.00111993857916069	0.00230414746543779
asg1_visa_limite_compra_sobre_sueldo_lag2	0.000296154703535899	0.0018046814069075	0.00194966323998582
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito	0.000293232618532199	0.000117643277882748	0.000354484225451967
g2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_consumo_total_tc	0.000292627004739158	0.00024223145820292	0.000531726338177951
Master_status	0.0002837633329307	0.000711329594531485	0.00159517901453385
g2_g1_mtotal_caja_ahorro_sobre_g1_monto_total_acreditaciones_lag_1	0.000282913545157262	0.00182886084751166	0.0021269053527118
g2_g1_consumo_total_tc_sobre_g2_limite_compra_tarjetas_credito	0.000271436097913717	0.00171923659702178	0.00248138957816377
g2_g1_mtotal_caja_ahorro_sobre_mrentabilidad_annual_lag_1	0.000267799196922908	0.000567057685080448	0.00124069478908189
g2_g1_consumo_total_tc_sobre_mrentabilidad_annual	0.000263294826452244	0.000339829594547462	0.000708968450903935
g2_g2_tarjetas_madelantosdolares_sobre_g1_transacciones_totales_tc_lag_2	0.000261744310584707	0.00102840861174164	0.00194966323998582
mplazo_fijo_dolares	0.000259508440674108	0.00205990611643085	0.0010634526763559
Visa_mpagominimo	0.000249599134254665	0.00367605503207594	0.00354484225451967
asg2_ctrx_quarter_sobre_g1_monto_total_acreditaciones_lag3	0.000249388012420369	0.0010028425771449	0.00124069478908189
g2_g1_monto_total_acreditaciones_sobre_g2_limite_compra_tarjetas_credito	0.000240134342209694	0.000667414043255608	0.00141793690180787
mrentabilidad_annual_lag_1	0.000232615222996098	0.000250310350213909	0.000531726338177951
Master_mpagosdolares_lag_1	0.000231981022754466	0.000638482848588507	0.00177242112725984
g2_mrentabilidad_annual_sobre_g2_limite_compra_tarjetas_credito	0.000226935721973011	0.000975697006509371	0.00194966323998582
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_lag_1	0.000221694533081389	0.00102459406254474	0.00124069478908189
mpasivos_margen_lag_1	0.000216639533750087	0.000276553502180413	0.000354484225451967
Master_msaldopesos	0.00021435205758696	0.00120136275185673	0.00177242112725984
g2_mcuentas_saldo_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.000212223843178986	0.00139194095464698	0.00124069478908189
g1_monto_debitos_en_tc_lag_1	0.000212002503275735	0.00165238763862895	0.00248138957816377
g2_ctrx_quarter_sobre_mcuentas_saldo_lag_1	0.000210448564360257	0.00162349163464952	0.0021269053527118
g1_montos_transferencias_totales_absolutas	0.000209860854629874	0.000560291972006708	0.000708968450903935
g2_ctrx_quarter_sobre_g1_consumo_total_tc_delta_lag1	0.000207343954289008	0.00146499702450803	0.0021269053527118
asg2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_lag2	0.000201469074356706	0.0011444171406101	0.00124069478908189
asg2_g1_m_activos_pasivos_margen_absoluto_sobre_g1_monto_total_acreditaciones_lag2	0.000199448259561112	0.00170057198211621	0.00141793690180787
g1_mtotal_caja_ahorro_lag_3	0.000196997951561181	0.000110365277384389	0.000354484225451967
g1_cant_inversiones_totales	0.00018942928043973	0.00311047879404853	0.00159517901453385
g2_g1_m_activos_pasivos_margen_absoluto_sobre_mrentabilidad_annual_lag_1	0.000184500598026292	0.000169901246836523	0.000354484225451967
g2_g1_monto_total_prestamos_sobre_g2_limite_compra_tarjetas_credito_lag_1	0.000183812334779412	0.00037134022617216	0.000886210563629919
ccomisiones_mantenimiento_lag_1	0.000182686719505394	0.00477554681047012	0.00248138957816377
cliente_antiguedad	0.000176930960093712	0.00117914772015716	0.00177242112725984
Visa_madelantopesos_lag_1	0.000174269874885864	0.000107322698617721	0.000354484225451967
g2_mpasivos_margen_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.000172324287695175	0.000346137626436081	0.000708968450903935
g2_g1_transacciones_totales_tc_sobre_g2_limite_compra_tarjetas_credito	0.000169448290794678	0.00112451680672922	0.00194966323998582
g2_ctrx_quarter_sobre_mcuentas_saldo	0.000169259492288852	0.000458503919130056	0.00159517901453385
g2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_lag_1	0.000164444700639142	0.00012906629644963	0.000354484225451967
