Feature	Gain	Cover	Frequency
g2_ctrx_quarter_sobre_g2_limite_compra_tarjetas_credito_lag_1	7.6893826605749e-05	0.000217217774227612	0.000708968450903935
g2_mpasivos_margen_sobre_mrentabilidad_annual_lag_1	7.28899488321325e-05	0.000536586235963841	0.000708968450903935
cseguro_vivienda	7.21657853756971e-05	0.00275684127189262	0.00141793690180787
g2_g1_mtotal_caja_ahorro_sobre_g1_m_activos_pasivos_margen_absoluto_delta_lag1	7.14138015086098e-05	0.000213470967818206	0.000354484225451967
tmobile_app_lag_1	6.98489169621046e-05	0.00103243028787329	0.00124069478908189
mtransferencias_recibidas	6.79197174650327e-05	0.00108500274092702	0.0010634526763559
g2_g1_mtotal_caja_ahorro_sobre_g1_consumo_total_tc_lag_2	6.65706632358436e-05	0.000404896275233342	0.000886210563629919
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_lag_3	6.05681756281771e-05	0.000263660831112682	0.000531726338177951
g1_mtotal_cta_corriente_lag_1	5.78570658970691e-05	0.000240734933358855	0.000354484225451967
g2_g1_mtotal_caja_ahorro_sobre_g1_consumo_total_tc_lag_3	5.62595387698183e-05	0.000379574881605601	0.000708968450903935
mcuenta_corriente_lag_1	5.44905210243739e-05	0.000194696604162896	0.000531726338177951
mtarjeta_visa_consumo_lag_2	5.39991109143045e-05	2.27571099731665e-05	0.000177242112725984
Visa_madelantopesos_lag_1	5.18835995959474e-05	0.000211125886454645	0.000531726338177951
mcuentas_saldo_lag_1	5.14807196756477e-05	0.000300051436291483	0.000354484225451967
asg2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro_lag2	5.14082931590458e-05	0.000608987522571426	0.000708968450903935
g2_g1_mtotal_caja_ahorro_sobre_g2_limite_compra_tarjetas_credito_lag_1	5.10639829862751e-05	0.000170774112368419	0.000354484225451967
Master_msaldopesos	4.98367210783627e-05	0.000103541321362183	0.000354484225451967
